unix,Low,High,Open,Close,Volume,Date,vol_fiat
1615680000,29.7905,31.8765,30.8549,29.8926,5447.711,2021-03-14,162846.2458386
1615593600,29.0614,33.0,29.3657,30.6842,6398.159,2021-03-13,196322.3903878
1615507200,28.7208,31.6997,31.6369,29.3356,4826.825,2021-03-12,141597.80747
1615420800,28.3998,33.3,28.7984,31.4882,12320.984,2021-03-11,387965.6083888
1615334400,28.588,31.4344,30.0946,28.8535,13859.621,2021-03-10,399898.5745235
1615248000,29.0119,30.9514,29.7724,30.2481,7360.463,2021-03-09,222640.0208703
1615161600,28.2197,30.1365,28.5764,29.8559,7305.634,2021-03-08,218116.27814059998
1615075200,28.1704,29.362,28.4053,28.48,2370.432,2021-03-07,67509.90336
1614988800,27.8144,30.81,28.45,28.3892,8190.065,2021-03-06,232509.39329799998
1614902400,27.1176,29.2499,28.242,28.4923,10978.183,2021-03-05,312793.68349090003
1614816000,27.7299,31.0,30.5744,28.2389,11756.476,2021-03-04,331989.9501164
1614729600,28.8097,31.6207,28.9716,30.5245,12767.928,2021-03-03,389734.618236
1614643200,27.814,30.5998,30.05,29.0044,11577.146,2021-03-02,335788.1734424
1614556800,28.2241,31.6682,28.5,30.0,7368.8,2021-03-01,221064.0
1614470400,26.4079,30.8605,28.7874,28.4023,10245.274,2021-02-28,290989.3457302
1614384000,27.389,34.0,28.6571,29.1311,15984.612,2021-02-27,465649.33063319995
1614297600,23.2534,29.745,26.1578,28.6927,14015.698,2021-02-26,402148.21800459997
1614211200,25.0409,28.1519,27.2494,26.1592,8395.821,2021-02-25,219627.9607032
1614124800,25.8087,29.7407,26.4609,27.2822,15506.992,2021-02-24,423064.8571424
1614038400,22.5,32.4368,31.8026,26.4609,31883.663,2021-02-23,843670.4182767
1613952000,24.0,41.877,29.3,31.7569,38884.923,2021-02-22,1234864.6112187002
1613865600,28.0175,32.0,28.5961,29.3,10924.083,2021-02-21,320075.63190000004
1613779200,28.5,31.1,29.7526,28.8794,7607.943,2021-02-20,219712.8290742
1613692800,29.0209,30.5416,30.0336,29.9153,6694.405,2021-02-19,200265.1338965
1613606400,29.775,32.0936,30.8066,30.038,11478.063,2021-02-18,344778.056394
1613520000,29.0,31.398,30.6737,30.8066,9172.194,2021-02-17,282564.1116804
1613433600,29.1216,35.9148,29.6362,30.8012,13151.366,2021-02-16,405077.8544392
1613347200,25.5543,32.7167,31.799,29.5336,15313.083,2021-02-15,452250.46808880003
1613260800,30.0,36.5662,35.2172,31.9979,11051.637,2021-02-14,353629.1755623
1613174400,31.2,39.9899,31.3999,35.3,21519.542,2021-02-13,759639.8326
1613088000,29.6299,33.0,30.9619,31.4243,16349.166,2021-02-12,513761.0971338
1613001600,28.9092,33.3,30.7104,30.9914,14016.087,2021-02-11,434378.15865179995
1612915200,24.7991,36.6,27.4,30.4519,28495.85,2021-02-10,867752.7746149999
1612828800,25.7385,28.3309,25.7385,27.5392,7273.643,2021-02-09,200310.3093056
1612742400,24.797,27.3999,25.5,25.6664,13331.532,2021-02-08,342172.43292479997
1612656000,23.8491,29.3,23.8951,25.2119,19185.155,2021-02-07,483694.2093445
1612569600,22.6712,25.6903,25.0428,23.9426,9990.227,2021-02-06,239192.0089702
1612483200,23.6086,26.7986,24.0464,25.0977,27256.933,2021-02-05,684086.3273541001
1612396800,20.9447,28.2099,21.914,23.8494,34991.984,2021-02-04,834537.8232095999
1612310400,19.9708,22.0,20.0612,21.8601,8700.953,2021-02-03,190203.70267529998
1612224000,19.5402,21.0,20.4886,20.0561,15081.607,2021-02-02,302478.2181527
1612137600,19.2029,20.6119,19.6555,20.4936,15559.812,2021-02-01,318876.5632032
1612051200,19.0533,20.6116,19.28,19.7016,7689.748,2021-01-31,151500.3391968
1611964800,18.8872,19.6823,19.1835,19.28,4093.146,2021-01-30,78915.85488000001
1611878400,18.8672,19.8219,19.19,19.1972,10831.022,2021-01-29,207925.2955384
1611792000,18.4597,20.0,18.5003,19.2415,2570.438,2021-01-28,49459.082776999996
1611705600,18.3775,19.7122,19.7121,18.6614,2940.568,2021-01-27,54875.1156752
1611619200,18.5705,20.7,19.686,19.7121,4828.066,2021-01-26,95171.31979859999
1611532800,19.55,20.9,20.1096,19.7008,3567.315,2021-01-25,70278.959352
1611446400,19.9358,21.1406,20.6075,20.0588,3055.852,2021-01-24,61296.7240976
1611360000,19.5539,21.95,19.5784,20.581,3243.662,2021-01-23,66757.807622
1611273600,18.4727,20.3605,19.0339,19.5784,11436.59,2021-01-22,223910.133656
1611187200,19.0,20.8579,20.8579,19.0357,4430.084,2021-01-21,84329.74999879999
1611100800,19.968,22.0,20.8795,20.7659,3120.443,2021-01-20,64798.807293699996
1611014400,20.8,22.8651,22.45,20.8,7871.151,2021-01-19,163719.9408
1610928000,20.2739,22.91,20.5732,22.3018,6033.058,2021-01-18,134548.0529044
1610841600,19.6,21.0013,20.6683,20.4821,6938.968,2021-01-17,142124.6364728
1610755200,19.9398,21.75,20.0475,20.6879,7620.54,2021-01-16,157652.96946599998
1610668800,19.5463,21.5,20.2826,20.0733,8661.339,2021-01-15,173861.65614869999
1610582400,19.6676,22.124,20.822,20.2826,9008.524,2021-01-14,182716.28888239997
1610496000,19.1095,22.124,19.6522,20.8316,4945.461,2021-01-13,103021.86536760001
1610409600,19.6,27.8167,19.8714,19.6,23477.224,2021-01-12,460153.5904
1610323200,16.5,21.0984,20.4503,19.6461,19871.718,2021-01-11,390401.7589998
1610236800,19.0215,22.9596,20.8494,20.4154,13135.627,2021-01-10,268169.0794558
1610150400,19.4859,21.35,19.6335,20.8384,8239.94,2021-01-09,171707.165696
1610064000,19.3849,21.349,20.8941,19.632,18423.461,2021-01-08,361689.386352
1609977600,20.4486,21.87,20.9884,21.0224,19539.054,2021-01-07,410757.8088096
1609891200,20.2116,22.9155,21.081,21.0964,22838.72,2021-01-06,481814.772608
1609804800,19.8338,23.0967,20.6868,20.9459,20110.913,2021-01-05,421241.17260670004
1609718400,16.1009,21.5,17.5896,20.7054,25139.571,2021-01-04,520524.87338340003
1609632000,16.4682,19.0,16.6022,17.5856,30769.848,2021-01-03,541106.2389888
1609545600,16.3668,17.2474,16.815,16.6706,8203.346,2021-01-02,136754.6998276
1609459200,16.3079,17.9,16.3846,16.8316,6803.889,2021-01-01,114520.33809240001
1609372800,16.2487,17.3867,16.9663,16.3427,8017.674,2020-12-31,131030.44087980001
1609286400,16.8961,17.4609,17.4566,16.9348,10022.639,2020-12-30,169731.38693719998
1609200000,16.8088,18.1,17.6603,17.4483,13277.311,2020-12-29,231666.5055213
1609113600,17.254,18.8,17.2846,17.7305,6859.331,2020-12-28,121619.3682955
1609027200,16.4043,17.9302,17.3819,17.2896,10074.12,2020-12-27,174177.50515200003
1608940800,16.6562,18.8171,17.8404,17.3857,17039.808,2020-12-26,296248.98994560004
1608854400,17.071,18.5999,17.6291,17.7854,9672.587,2020-12-25,172030.82882979998
1608768000,15.8511,18.7224,16.3587,17.6279,28533.961,2020-12-24,502993.8111119
1608681600,15.8808,20.1786,18.8199,16.3854,19731.777,2020-12-23,323313.05885579996
1608595200,18.5852,19.8309,18.9182,18.7849,4082.636,2020-12-22,76691.9089964
1608508800,18.9402,20.9381,20.1144,18.957,7978.927,2020-12-21,151256.519139
1608422400,19.3094,22.5,21.7166,20.1897,14700.653,2020-12-20,296801.7738741
1608336000,19.7838,22.9222,19.9757,21.7165,11493.334,2020-12-19,249594.98781100003
1608249600,19.5,20.9997,20.0363,20.0311,7259.051,2020-12-18,145406.7764861
1608163200,19.5149,21.9332,20.128,20.0537,14487.368,2020-12-17,290525.3316616
1608076800,19.6577,20.604,20.0972,20.054,9145.456,2020-12-16,183402.974624
1607990400,19.8357,22.0,21.45,20.1171,8178.587,2020-12-15,164529.4525377
1607904000,20.4365,22.7152,21.8508,21.479,3976.131,2020-12-14,85403.317749
1607817600,20.0058,25.4997,20.099,21.8436,22795.939,2020-12-13,497945.3731403999
1607731200,19.7512,21.0592,19.8456,20.0878,3814.766,2020-12-12,76630.25645480001
1607644800,19.1115,22.2946,20.2606,19.8357,14518.504,2020-12-11,287984.6897928
1607558400,19.9422,21.2465,21.1157,20.2593,5048.781,2020-12-10,102284.7689133
1607472000,20.1998,21.9662,21.308,21.1595,7587.505,2020-12-09,160547.81204750002
1607385600,21.0001,23.6724,22.7991,21.2858,8110.171,2020-12-08,172631.4778718
1607299200,22.6906,24.0001,23.2759,22.759,3163.383,2020-12-07,71995.433697
1607212800,22.933,25.3172,23.5243,23.194,5001.401,2020-12-06,116002.494794
1607126400,21.5,26.3766,22.363,23.3608,8940.431,2020-12-05,208855.62050480003
1607040000,22.2181,23.7176,23.226,22.3636,6927.503,2020-12-04,154923.9060908
1606953600,23.1374,25.0421,23.6255,23.3468,3160.723,2020-12-03,73792.7677364
1606867200,23.1026,24.4694,23.1026,23.7082,2581.286,2020-12-02,61197.64474520001
1606780800,23.048,25.9999,25.0949,23.3223,5768.507,2020-12-01,134534.85080609997
1606694400,24.9461,27.5062,26.52,25.1303,5716.185,2020-11-30,143649.4439055
1606608000,23.0479,29.8895,28.9604,26.597,12345.097,2020-11-29,328342.544909
1606521600,20.6889,31.0,20.7497,28.8946,29149.807,2020-11-28,842272.0133422001
1606435200,19.5,21.75,21.1242,20.5389,10279.331,2020-11-27,211126.15147590003
1606348800,19.4632,24.3,21.8709,21.1221,20786.538,2020-11-26,439055.3342898
1606262400,21.371,24.6887,24.5506,21.7903,16900.845,2020-11-25,368274.4828035
1606176000,24.1504,26.2615,25.5681,24.5823,8612.196,2020-11-24,211707.5857308
1606089600,23.7426,31.0,24.6099,25.6113,19442.119,2020-11-23,497937.9423447
1606003200,19.5988,32.4819,20.4367,24.5522,39177.242,2020-11-22,961887.4810323999
1605916800,17.8471,22.3467,18.1434,20.4697,16808.4,2020-11-21,344062.90548
1605830400,17.5373,18.248,17.924,18.1344,3712.815,2020-11-20,67329.672336
1605744000,17.6741,18.4632,17.9988,17.8624,3941.587,2020-11-19,70406.20362880001
1605657600,17.5603,19.2098,18.5503,17.9683,2889.372,2020-11-18,51917.1029076
1605571200,18.3029,19.2581,18.3195,18.4879,2188.625,2020-11-17,40463.0801375
1605484800,17.9692,18.8503,18.1877,18.2579,2863.67,2020-11-16,52284.600493
1605398400,17.7939,18.8739,18.3132,18.1932,3317.301,2020-11-15,60352.3205532
1605312000,17.6287,18.9642,18.8477,18.3548,2058.99,2020-11-14,37792.349652
1605225600,17.9676,19.0627,18.4824,18.9065,1971.414,2020-11-13,37272.538791
1605139200,18.0507,18.6555,18.6195,18.4452,1203.836,2020-11-12,22204.9957872
1605052800,18.0561,20.5,18.5417,18.677,5905.271,2020-11-11,110292.74646699999
1604966400,17.4811,18.5,18.0966,18.5,1615.816,2020-11-10,29892.596
1604880000,17.1463,18.7,17.6166,17.9929,2256.833,2020-11-09,40606.970485699996
1604793600,17.2483,18.4497,17.3428,17.63,1024.535,2020-11-08,18062.552050000002
1604707200,16.771,18.9,18.4254,17.2864,4629.251,2020-11-07,80023.08448640001
1604620800,16.9338,18.7769,17.7,18.4362,6259.291,2020-11-06,115397.5407342
1604534400,17.7123,19.8525,18.8459,17.7668,7048.527,2020-11-05,125229.7695036
1604448000,17.7231,19.8112,19.5922,18.8315,4643.673,2020-11-04,87447.3280995
1604361600,17.7534,21.708,17.8713,19.6525,6033.28,2020-11-03,118569.0352
1604275200,17.7909,19.4296,18.0991,17.8083,2350.445,2020-11-02,41857.4296935
1604188800,17.858,19.35,17.9008,18.099,3321.316,2020-11-01,60112.498283999994
1604102400,17.8017,19.25,18.7098,17.9901,10707.675,2020-10-31,192632.14401750002
1604016000,18.4625,19.3562,18.73,18.6802,1581.956,2020-10-30,29551.254471199998
1603929600,18.52,20.0028,19.2666,18.7007,6046.146,2020-10-29,113067.16250220001
1603843200,19.2,19.7243,19.507,19.2811,3057.888,2020-10-28,58959.44431679999
1603756800,19.4316,19.97,19.97,19.507,4220.047,2020-10-27,82320.456829
1603670400,19.699,20.8481,19.9576,20.0738,9560.821,2020-10-26,191922.00858979998
1603584000,19.9,20.6512,20.4812,19.945,2637.468,2020-10-25,52604.29926
1603497600,20.1027,20.7405,20.273,20.3788,2938.27,2020-10-24,59878.41667599999
1603411200,20.0,20.941,20.6732,20.2836,6408.646,2020-10-23,129990.4120056
1603324800,20.1379,21.5,20.4779,20.672,3594.409,2020-10-22,74303.622848
1603238400,20.113,21.2232,20.436,20.2759,5670.07,2020-10-21,114965.772313
1603152000,20.5,23.0,22.6353,20.5722,6421.645,2020-10-20,132107.365269
1603065600,22.1053,23.2299,22.1674,22.6353,1011.835,2020-10-19,22903.188775500003
1602979200,22.1654,22.5534,22.1654,22.2181,817.466,2020-10-18,18162.5413346
1602892800,21.5983,22.2227,21.8002,22.2187,250.44,2020-10-17,5564.451228
1602806400,21.6701,22.9505,22.3269,21.7625,4068.201,2020-10-16,88534.22426249999
1602720000,22.5,23.419,22.8301,22.5,608.559,2020-10-15,13692.5775
1602633600,22.5046,24.0474,23.65,22.8271,1275.681,2020-10-14,29120.097755100003
1602547200,23.65,24.6965,23.8103,24.3628,646.562,2020-10-13,15752.0606936
1602460800,22.3619,27.3088,22.3619,23.7544,4567.828,2020-10-12,108506.0134432
1602374400,21.7014,22.5695,22.2288,22.1339,1092.988,2020-10-11,24192.087093200003
1602288000,21.9463,23.4998,22.1038,22.1681,4285.387,2020-10-10,94998.88755469999
1602201600,21.062,22.4366,21.0841,22.1038,12709.11,2020-10-09,280919.625618
1602115200,20.89,21.5776,21.053,21.0814,3427.466,2020-10-08,72255.78173239999
1602028800,20.8004,21.3679,21.0133,21.0,1383.729,2020-10-07,29058.309
1601942400,21.0132,22.2467,22.2467,21.0133,2454.487,2020-10-06,51576.8716771
1601856000,21.8504,22.6689,22.3487,22.2466,3613.279,2020-10-05,80383.1726014
1601769600,21.6315,22.4,22.1224,22.323,2200.094,2020-10-04,49112.698362
1601683200,21.9464,22.4879,22.0879,22.1035,1321.864,2020-10-03,29217.820924
1601596800,21.8351,24.3497,23.9839,22.0646,5499.49,2020-10-02,121344.04705399998
1601510400,22.9366,24.5533,23.8997,23.6257,4762.67,2020-10-01,112521.412619
1601424000,23.6637,24.2941,23.7131,23.8604,5725.469,2020-09-30,136611.98052759998
1601337600,23.4508,25.0,24.2203,23.7795,4025.579,2020-09-29,95726.2558305
1601251200,24.15,24.9082,24.8051,24.2664,2958.862,2020-09-28,71800.9288368
1601164800,24.3316,25.2736,24.5373,24.9566,1293.803,2020-09-27,32288.923949800006
1601078400,24.2656,25.3952,24.3,24.5553,531.691,2020-09-26,13055.8320123
1600992000,23.6616,25.0,24.528,24.3,1656.134,2020-09-25,40244.0562
1600905600,22.8798,25.7535,23.6401,24.7423,3160.841,2020-09-24,78206.4762743
1600819200,22.5124,24.9082,24.2082,23.5888,8596.281,2020-09-23,202775.9532528
1600732800,23.0,25.753,24.3207,24.4598,5848.213,2020-09-22,143046.1203374
1600646400,23.1264,26.9778,25.324,24.3227,4575.41,2020-09-21,111286.324807
1600560000,22.3858,30.9386,22.5,25.6131,18309.647,2020-09-20,468966.81957570004
1600473600,22.2798,22.8668,22.859,22.5001,485.507,2020-09-19,10923.9560507
1600387200,22.4194,24.8594,24.7502,22.9031,2451.858,2020-09-18,56155.1489598
1600300800,24.6336,28.0729,24.7987,24.6911,3758.157,2020-09-17,92793.0303027
1600214400,24.911,27.2017,26.8227,24.911,1321.588,2020-09-16,32922.078668
1600128000,26.3458,28.5,27.9338,27.1055,4960.84,2020-09-15,134466.04862
1600041600,27.3988,28.9424,27.908,27.6395,2841.175,2020-09-14,78528.65641250001
1599955200,27.5029,29.917,29.5879,27.8323,1053.641,2020-09-13,29325.2524043
1599868800,28.4731,30.6725,28.4731,29.6105,4620.587,2020-09-12,136817.8913635
1599782400,27.5008,28.875,28.875,28.4196,740.715,2020-09-11,21050.824014
1599696000,27.689,30.4558,27.7046,28.5591,2642.538,2020-09-10,75468.50699580001
1599609600,26.5703,29.3191,27.1311,27.7032,1419.947,2020-09-09,39337.07573039999
1599523200,26.3236,28.5762,28.5762,27.1311,1356.162,2020-09-08,36794.1668382
1599436800,26.5755,29.7724,29.399,28.5762,1033.668,2020-09-07,29538.303501599996
1599350400,26.5171,29.99,28.3875,29.3988,1853.384,2020-09-06,54487.2655392
1599264000,27.1128,33.0575,32.5902,28.478,3232.448,2020-09-05,92053.654144
1599177600,29.3671,36.4,30.9068,32.5902,3193.661,2020-09-04,104082.05072220002
1599091200,30.7015,36.7549,36.7549,30.9068,7033.959,2020-09-03,217397.1640212
1599004800,34.5411,39.4402,38.5307,36.8756,2737.296,2020-09-02,100939.4323776
1598918400,37.7,41.1206,41.1206,38.5578,6113.9,2020-09-01,235738.53342
1598832000,37.4104,44.8,38.4613,41.4417,5408.072,2020-08-31,224119.6974024
1598745600,35.0,40.0,39.5,38.6492,6016.043,2020-08-30,232515.2491156
1598659200,38.7,42.9903,41.2271,39.6572,5224.582,2020-08-29,207192.29329040003
1598572800,35.8766,49.0,40.0365,41.364,12811.069,2020-08-28,529917.0581159999
1598486400,30.2902,58.9999,32.6625,40.1564,8932.586,2020-08-27,358700.4964504
1598400000,31.0003,33.8998,32.1,33.0129,2310.841,2020-08-26,76287.5628489
1598313600,31.0,34.1303,34.0202,32.1,1581.202,2020-08-25,50756.584200000005
1598227200,33.3467,36.0,33.3467,34.1675,534.469,2020-08-24,18261.4695575
1598140800,33.0796,36.4651,36.4651,33.2808,1538.907,2020-08-23,51216.056085599994
1598054400,31.5,37.9997,32.3481,36.4829,2262.717,2020-08-22,82550.47803930001
1597968000,32.0,39.6504,35.54,32.5735,7650.093,2020-08-21,249190.30433550003
1597881600,30.6577,39.9052,33.2195,35.5807,8389.044,2020-08-20,298488.0578508
1597795200,30.0,35.727,35.2341,32.9591,3668.42,2020-08-19,120907.821622
1597708800,34.6857,40.2961,35.0,34.9039,3938.931,2020-08-18,137484.0537309
