unix,Low,High,Open,Close,Volume,Date,vol_fiat
1607731200,411.09,434.95,411.43,431.25,5642.66687885,2020-12-12,2433400.0915040625
1607644800,403.27,421.64,420.55,411.84,9123.71386458,2020-12-11,3757510.317988627
1607558400,412.88,430.88,430.1,420.08,6939.96746607,2020-12-10,2915341.5331466855
1607472000,395.92,432.8,415.65,429.21,13103.0117285,2020-12-09,5623943.663989484
1607385600,412.0,445.89,443.38,416.1,9796.09035695,2020-12-08,4076153.1975268954
1607299200,437.5,451.0,449.13,443.12,5408.35019224,2020-12-07,2396548.1371853887
1607212800,434.79,452.0,445.46,449.09,6108.78188782,2020-12-06,2743392.8580010836
1607126400,417.91,445.23,422.93,445.01,4942.25110139,2020-12-05,2199351.162629564
1607040000,420.83,461.12,457.94,423.52,12868.96064336,2020-12-04,5450262.211675827
1606953600,438.64,463.46,447.27,459.13,6812.10869548,2020-12-03,3127643.4653557325
1606867200,429.53,452.73,436.19,446.79,9298.49610575,2020-12-02,4154475.0750880428
1606780800,420.09,476.95,461.78,436.66,33284.57399818,2020-12-01,14534042.08204528
1606694400,429.47,461.9,432.85,461.89,17872.09839995,2020-11-30,8254943.529952904
1606608000,399.88,434.78,404.52,432.85,8134.3715395,2020-11-29,3520962.720872575
1606521600,381.91,413.06,389.96,405.43,9005.98584697,2020-11-28,3651296.841937047
1606435200,370.0,397.82,390.74,390.09,12485.97280395,2020-11-27,4870653.131092856
1606348800,350.0,431.0,424.77,390.0,50330.43609946,2020-11-26,19628870.078789398
1606262400,412.59,454.73,453.96,424.65,17091.97849438,2020-11-25,7258108.667638467
1606176000,444.85,468.0,458.35,454.06,21325.51727739,2020-11-24,9683064.374971705
1606089600,413.66,461.82,422.17,458.48,25427.48953308,2020-11-23,11657995.401126519
1606003200,385.0,438.49,416.62,422.29,23831.95263517,2020-11-22,10063995.27830594
1605916800,379.67,417.1,384.42,416.66,20353.60354282,2020-11-21,8480532.452151382
1605830400,356.01,388.28,356.88,384.42,15310.79168368,2020-11-20,5885774.539040266
1605744000,352.42,363.92,362.16,357.01,6807.01199324,2020-11-19,2430171.3517066124
1605657600,345.47,373.49,364.83,361.99,16546.94396307,2020-11-18,5989828.245191709
1605571200,348.67,366.56,349.12,364.67,11687.92702612,2020-11-17,4262236.348615181
1605484800,338.33,353.81,339.34,348.9,7362.45197965,2020-11-16,2568759.495699885
1605398400,334.74,351.81,350.25,340.13,6612.92431656,2020-11-15,2249253.9477915526
1605312000,342.27,362.85,362.34,350.25,7028.40562854,2020-11-14,2461699.0713961353
1605225600,349.06,362.97,354.0,362.03,7595.86517989,2020-11-13,2749931.0710755764
1605139200,341.76,357.61,350.83,353.31,8434.00665676,2020-11-12,2979818.891899876
1605052800,339.59,361.11,340.54,352.06,12244.05527426,2020-11-11,4310642.099855975
1604966400,333.53,344.9,338.02,339.97,8521.3246895,2020-11-10,2896994.754689315
1604880000,331.28,349.0,345.15,338.33,11008.23023557,2020-11-09,3724414.5356003977
1604793600,329.04,350.25,331.0,345.15,7396.38902983,2020-11-08,2552863.673645824
1604707200,320.36,356.5,347.29,331.14,20243.52582385,2020-11-07,6703441.141309689
1604620800,316.72,349.0,318.14,347.49,16521.77828184,2020-11-06,5741152.735156582
1604534400,305.49,320.86,311.6,317.8,16451.09479357,2020-11-05,5228157.925396546
1604448000,291.88,314.87,296.58,311.25,9266.96914907,2020-11-04,2884344.147648038
1604361600,287.5,298.96,296.52,296.53,6153.42470955,2020-11-03,1824675.0291228616
1604275200,293.45,313.7,307.69,296.72,8245.37445231,2020-11-02,2446567.5074894233
1604188800,298.23,307.96,298.42,307.64,5334.12162011,2020-11-01,1640989.1752106403
1604102400,294.65,304.94,296.0,298.78,3995.09455868,2020-10-31,1193654.3522424102
1604016000,290.0,303.4,300.0,296.13,6913.38534193,2020-10-30,2047260.801305731
1603929600,295.02,305.44,299.94,300.13,5074.27482722,2020-10-29,1522942.1038935385
1603843200,292.69,314.6,313.29,300.01,10761.82447077,2020-10-28,3228654.9594757073
1603756800,300.29,315.0,302.71,311.81,5276.94259167,2020-10-27,1645403.4695086228
1603670400,294.0,316.16,311.82,302.62,8139.11747984,2020-10-26,2463059.7317491807
1603584000,310.33,320.44,316.4,311.39,4971.54632196,2020-10-25,1548089.8091951243
1603497600,312.41,320.0,314.26,316.36,2839.96634664,2020-10-24,898451.7534230305
1603411200,308.3,321.61,317.0,314.26,5170.28145519,2020-10-23,1624812.6501080093
1603324800,299.05,322.5,299.05,317.0,12649.24014052,2020-10-22,4009809.12454484
1603238400,284.44,308.95,285.11,298.64,12856.85654232,2020-10-21,3839571.6377984444
1603152000,282.85,293.97,293.18,284.92,5281.50091211,2020-10-20,1504805.2398783814
1603065600,288.75,295.86,293.43,293.18,3929.15357348,2020-10-19,1151949.2446728663
1602979200,285.16,293.58,285.74,293.43,2715.72261482,2020-10-18,796874.4868666327
1602892800,282.05,286.99,283.66,285.63,3020.72358877,2020-10-17,862809.278660375
1602806400,280.25,294.77,292.94,283.47,7090.79412973,2020-10-16,2010027.4119545633
1602720000,286.7,296.0,291.91,292.73,3989.24865631,2020-10-15,1167772.7591616265
1602633600,286.94,297.8,295.43,291.81,6116.94458058,2020-10-14,1784985.5980590498
1602547200,289.45,296.96,295.89,295.12,5063.18042544,2020-10-13,1494245.807155853
1602460800,281.0,302.33,287.33,296.48,8210.68830147,2020-10-12,2434304.8676198255
1602374400,283.39,289.12,284.68,287.56,4346.61277529,2020-10-11,1249911.9696623925
